run_id,model_name,feature_type,epochs,lr,batch_size,optimizer,weight_decay,cnn_conv_layers,cnn_filters,cnn_kernel,cnn_dense_layers,cnn_dense_units,cnn_dropout,fan_hidden,fan_layers,d_p_ratio,fan_activation,mlp_scenario,mlp_init_weight,mlp_dropout,kan_hidden,kan_grid,kan_k,kan_lambda,rbf_units,rbf_type,rbf_width_method,rbf_p_neighbors,rbf_fixed_width,rbf_regularization,accuracy_test,f1_score_test,precision_test,recall_test,accuracy_train,f1_score_train,precision_train,recall_train,inference_time_sec,training_time_sec,cpp_code_size_bytes
1454,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,3,2,64,0.0,,,,,,,,,,,,,,,,,,0.8883720930232558,0.8883690769434636,0.8892994009548164,0.8883720930232558,1.0,1.0,1.0,1.0,0.00010259151458740235,8.372318029403687,243672
1455,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,3,2,64,0.25,,,,,,,,,,,,,,,,,,0.8825581395348837,0.883441359306715,0.8872521284374312,0.8825581395348837,0.9991268917345751,0.9991273824517188,0.9991288648605986,0.9991268917345751,0.00010522132696107376,8.56506609916687,243885
1456,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,3,2,128,0.0,,,,,,,,,,,,,,,,,,0.9081395348837209,0.9085094447260829,0.9098154089263848,0.9081395348837209,0.9997089639115251,0.9997089656123913,0.9997099606104581,0.9997089639115251,0.00010518306909605514,8.855729579925537,459128
1457,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,3,2,128,0.25,,,,,,,,,,,,,,,,,,0.8930232558139535,0.8948549658998268,0.8992904880642661,0.8930232558139535,0.9985448195576252,0.9985431052723193,0.9985557474315183,0.9985448195576252,0.000104265712028326,8.756808042526245,459312
1458,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,5,0,32,0.0,,,,,,,,,,,,,,,,,,0.9593023255813954,0.9595470724911086,0.9607454295702142,0.9593023255813954,1.0,1.0,1.0,1.0,5.7701177375261176e-05,5.998823642730713,83773
1459,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,5,0,32,0.25,,,,,,,,,,,,,,,,,,0.9686046511627907,0.9686848745872988,0.9689324539709357,0.9686046511627907,1.0,1.0,1.0,1.0,5.679296892742778e-05,6.612540006637573,83739
1460,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,5,0,64,0.0,,,,,,,,,,,,,,,,,,0.9651162790697675,0.9650978360573902,0.965758130022717,0.9651162790697675,1.0,1.0,1.0,1.0,5.8478810066400574e-05,6.098977327346802,83724
1461,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,5,0,64,0.25,,,,,,,,,,,,,,,,,,0.9523255813953488,0.9518541325251848,0.9544612040485012,0.9523255813953488,0.9953434225844005,0.9953390999412686,0.9954009278387991,0.9953434225844005,5.776854448540266e-05,6.188853740692139,83692
1462,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,5,0,128,0.0,,,,,,,,,,,,,,,,,,0.958139534883721,0.9581656724694874,0.9590407773428714,0.958139534883721,0.9950523864959255,0.9950663277566113,0.9951978758845247,0.9950523864959255,5.658837251884993e-05,6.283100605010986,83758
1463,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,5,0,128,0.25,,,,,,,,,,,,,,,,,,0.9651162790697675,0.9651685983906352,0.9656249607682503,0.9651162790697675,1.0,1.0,1.0,1.0,5.661914514940838e-05,6.13870096206665,83774
1464,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,5,1,32,0.0,,,,,,,,,,,,,,,,,,0.958139534883721,0.9581504139131046,0.9584802673023997,0.958139534883721,1.0,1.0,1.0,1.0,6.81741293086562e-05,7.176837921142578,198666
