run_id,model_name,feature_type,epochs,lr,batch_size,optimizer,weight_decay,cnn_conv_layers,cnn_filters,cnn_kernel,cnn_dense_layers,cnn_dense_units,cnn_dropout,fan_hidden,fan_layers,d_p_ratio,fan_activation,mlp_scenario,mlp_init_weight,mlp_dropout,kan_hidden,kan_grid,kan_k,kan_lambda,rbf_units,rbf_type,rbf_width_method,rbf_p_neighbors,rbf_fixed_width,rbf_regularization,accuracy_test,f1_score_test,precision_test,recall_test,accuracy_train,f1_score_train,precision_train,recall_train,inference_time_sec,training_time_sec,cpp_code_size_bytes
76,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,1,HeNormal,0.2,,,,,,,,,,,0.11744186046511627,0.06048105326691385,0.09576693850832893,0.11744186046511627,0.1108847497089639,0.06048940956210776,0.11127935315402045,0.1108847497089639,3.6816264307776164e-07,0.9996473789215088,95922
77,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,1,HeNormal,0.5,,,,,,,,,,,0.08139534883720931,0.012253063265816454,0.00662520281233099,0.08139534883720931,0.08381839348079162,0.01298182163079752,0.007035761388069946,0.08381839348079162,3.8174695746843205e-07,1.0004980564117432,95879
78,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,1,RandomNormal,0.0,,,,,,,,,,,0.29069767441860467,0.25429973328858146,0.25857831517576263,0.29069767441860467,0.2910360884749709,0.24911742333968612,0.25048410384361314,0.2910360884749709,5.264614903649618e-07,1.0769855976104736,96258
79,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,1,RandomNormal,0.2,,,,,,,,,,,0.2127906976744186,0.14799293178805445,0.16999725617706743,0.2127906976744186,0.20779976717112922,0.14863816831882504,0.16710139213152506,0.20779976717112922,4.391337549963663e-07,1.0671348571777344,96520
80,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,1,RandomNormal,0.5,,,,,,,,,,,0.2709302325581395,0.23211196939004114,0.28439774881195484,0.2709302325581395,0.30791618160651923,0.2685077697180379,0.30683910271276804,0.30791618160651923,8.613564247308775e-07,1.9787242412567139,96502
81,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,1,RandomUniform,0.0,,,,,,,,,,,0.3081395348837209,0.23210643455046306,0.2443821093013772,0.3081395348837209,0.27270081490104775,0.19873300882869557,0.30057131162568956,0.27270081490104775,3.506970960040425e-07,0.9915449619293213,95831
82,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,1,RandomUniform,0.2,,,,,,,,,,,0.2813953488372093,0.2567775242233574,0.33099713501621625,0.2813953488372093,0.28870779976717115,0.2532867168683118,0.3257448971043934,0.28870779976717115,3.9782635001249093e-07,1.0022385120391846,96055
83,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,1,RandomUniform,0.5,,,,,,,,,,,0.2058139534883721,0.16374684674428241,0.19478103978305902,0.2058139534883721,0.22671711292200233,0.178467650860034,0.18643409289670418,0.22671711292200233,3.6289525586505267e-07,0.9983611106872559,96011
84,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,1,GlorotUniform,0.0,,,,,,,,,,,0.09069767441860466,0.015084048197550454,0.008226068144943213,0.09069767441860466,0.08149010477299184,0.012280532473863142,0.006640637175913189,0.08149010477299184,3.9865804273028707e-07,1.0521490573883057,96167
85,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,1,GlorotUniform,0.2,,,,,,,,,,,0.09069767441860466,0.015084048197550454,0.008226068144943213,0.09069767441860466,0.08149010477299184,0.012280532473863142,0.006640637175913189,0.08149010477299184,4.2610390241756e-07,1.054187297821045,96113
86,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,1,GlorotUniform,0.5,,,,,,,,,,,0.09069767441860466,0.015084048197550454,0.008226068144943213,0.09069767441860466,0.08149010477299184,0.012280532473863142,0.006640637175913189,0.08149010477299184,4.252722096997638e-07,1.0467662811279297,96622
87,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,1,HeNormal,0.0,,,,,,,,,,,0.23604651162790696,0.12390208836823978,0.08654976895131307,0.23604651162790696,0.2552386495925495,0.14407405876015014,0.2702096058286463,0.2552386495925495,3.612318704294604e-07,1.0120513439178467,96495
88,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,1,HeNormal,0.2,,,,,,,,,,,0.09069767441860466,0.015084048197550454,0.008226068144943213,0.09069767441860466,0.08149010477299184,0.012280532473863142,0.006640637175913189,0.08149010477299184,6.39571699985238e-07,1.1253106594085693,95798
89,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,1,HeNormal,0.5,,,,,,,,,,,0.08837209302325581,0.014351023653349235,0.0078096268253109785,0.08837209302325581,0.08207217694994179,0.012456595209840467,0.006739765259139076,0.08207217694994179,3.634497176769168e-07,1.179175853729248,96119
90,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,2,HeNormal,0.0,,,,,,,,,,,0.07790697674418605,0.011261634178771228,0.006069497025419146,0.07790697674418605,0.08469150174621654,0.013225235850898315,0.007172650468029397,0.08469150174621654,1.1463497960290244e-06,2.9926223754882812,222887
91,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,2,HeNormal,0.2,,,,,,,,,,,0.06627906976744186,0.008239709872942608,0.0043929150892374254,0.06627906976744186,0.08760186263096624,0.01411194040777139,0.007674086336414679,0.08760186263096624,9.42585080168968e-07,2.442399024963379,223299
92,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,2,HeNormal,0.5,,,,,,,,,,,0.07441860465116279,0.010309070774187053,0.005538128718226068,0.07441860465116279,0.08556461001164144,0.013488469353041599,0.00732130248644429,0.08556461001164144,4.701836164607558e-06,2.5398261547088623,222925
93,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,2,RandomNormal,0.0,,,,,,,,,,,0.07790697674418605,0.011273795770756944,0.006076562796112298,0.07790697674418605,0.08527357392316648,0.014386642636961999,0.031135405222193557,0.08527357392316648,4.656924757846566e-06,2.6161937713623047,219449
94,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,2,RandomNormal,0.2,,,,,,,,,,,0.06744186046511629,0.010554959907192312,0.04512145307989761,0.06744186046511629,0.08876600698486613,0.016503029724585505,0.049657701192914426,0.08876600698486613,8.86584437170694e-06,2.662982702255249,219753
95,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,2,RandomNormal,0.5,,,,,,,,,,,0.09069767441860466,0.033475747643533685,0.08691723919855117,0.09069767441860466,0.09138533178114086,0.02554672744704898,0.05499778341575959,0.09138533178114086,1.2882920198662336e-05,2.251413583755493,219660
96,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,2,RandomUniform,0.0,,,,,,,,,,,0.07441860465116279,0.010309070774187053,0.005538128718226068,0.07441860465116279,0.08556461001164144,0.013488469353041599,0.00732130248644429,0.08556461001164144,4.6863112338753636e-06,3.0325992107391357,220345
97,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,2,RandomUniform,0.2,,,,,,,,,,,0.10348837209302325,0.019410885387311002,0.010709843158464034,0.10348837209302325,0.07828870779976717,0.011368238811410185,0.006129121768957325,0.07828870779976717,9.276146112486374e-07,3.512547016143799,220425
98,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,2,RandomUniform,0.5,,,,,,,,,,,0.07790697674418605,0.011261634178771228,0.006069497025419146,0.07790697674418605,0.08469150174621654,0.013225235850898315,0.007172650468029397,0.08469150174621654,4.998473233954851e-06,1.9302570819854736,220379
99,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,2,GlorotUniform,0.0,,,,,,,,,,,0.06627906976744186,0.008239709872942608,0.0043929150892374254,0.06627906976744186,0.08760186263096624,0.01411194040777139,0.007674086336414679,0.08760186263096624,4.263534102328988e-06,2.4043500423431396,224006
100,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,2,GlorotUniform,0.2,,,,,,,,,,,0.08953488372093023,0.01471544513663101,0.008016495402920498,0.08953488372093023,0.08178114086146682,0.012365079678273973,0.006688155000603078,0.08178114086146682,8.69396121002907e-07,2.4003350734710693,222780
101,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,2,GlorotUniform,0.5,,,,,,,,,,,0.08837209302325581,0.014351023653349235,0.0078096268253109785,0.08837209302325581,0.08207217694994179,0.012449894513116507,0.006735842229302557,0.08207217694994179,4.254939944245095e-06,2.7234280109405518,222791
102,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,2,HeNormal,0.0,,,,,,,,,,,0.06627906976744186,0.008239709872942608,0.0043929150892374254,0.06627906976744186,0.08760186263096624,0.01411194040777139,0.007674086336414679,0.08760186263096624,4.939977512803189e-06,2.4431984424591064,223327
103,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,2,HeNormal,0.2,,,,,,,,,,,0.10348837209302325,0.019410885387311002,0.010709843158464034,0.10348837209302325,0.07828870779976717,0.011368238811410185,0.006129121768957325,0.07828870779976717,8.38429428810297e-06,1.9045329093933105,223293
104,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,2,HeNormal,0.5,,,,,,,,,,,0.08604651162790698,0.013634779144464917,0.00740400216333153,0.08604651162790698,0.08265424912689173,0.012620326210772715,0.006831724898730283,0.08265424912689173,1.158215278802916e-05,2.5973587036132812,223980
105,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,3,HeNormal,0.0,,,,,,,,,,,0.07441860465116279,0.010309070774187053,0.005538128718226068,0.07441860465116279,0.08556461001164144,0.013488469353041599,0.00732130248644429,0.08556461001164144,1.0374812192695085e-05,5.168766736984253,567371
106,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,3,HeNormal,0.2,,,,,,,,,,,0.08953488372093023,0.01471544513663101,0.008016495402920498,0.08953488372093023,0.08178114086146682,0.012365079678273973,0.006688155000603078,0.08178114086146682,1.044023868649505e-05,4.819781064987183,567518
107,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,3,HeNormal,0.5,,,,,,,,,,,0.07441860465116279,0.010309070774187053,0.005538128718226068,0.07441860465116279,0.08556461001164144,0.013488469353041599,0.00732130248644429,0.08556461001164144,6.794097811676735e-06,5.246236801147461,565808
108,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,3,RandomNormal,0.0,,,,,,,,,,,0.09767441860465116,0.03196671951083596,0.04054406978865679,0.09767441860465116,0.09691501746216531,0.036352129552778174,0.1494193493770007,0.09691501746216531,2.080507056657658e-05,5.680970191955566,552440
109,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,3,RandomNormal,0.2,,,,,,,,,,,0.07441860465116279,0.010353892821031345,0.005564007824386002,0.07441860465116279,0.08643771827706635,0.015200064077347369,0.021193885146328174,0.08643771827706635,8.06631043899891e-06,5.645917177200317,551247
110,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,3,RandomNormal,0.5,,,,,,,,,,,0.10348837209302325,0.019493047865140892,0.010759889154531622,0.10348837209302325,0.07945285215366706,0.0136894395216585,0.05305618285138535,0.07945285215366706,7.033070852590162e-06,6.091758966445923,552132
111,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,3,RandomUniform,0.0,,,,,,,,,,,0.08953488372093023,0.01471544513663101,0.008016495402920498,0.08953488372093023,0.08178114086146682,0.012365079678273973,0.006688155000603078,0.08178114086146682,7.97565593275913e-06,5.965666770935059,554748
112,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,3,RandomUniform,0.2,,,,,,,,,,,0.0686046511627907,0.012792155846476262,0.08232041947402739,0.0686046511627907,0.08818393480791618,0.015281407141717978,0.1326807924998313,0.08818393480791618,1.1703025463015534e-05,5.384814977645874,556112
113,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,3,RandomUniform,0.5,,,,,,,,,,,0.08837209302325581,0.014351023653349235,0.0078096268253109785,0.08837209302325581,0.08207217694994179,0.012449894513116507,0.006735842229302557,0.08207217694994179,6.970971129661382e-06,10.746604204177856,554886
114,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,3,GlorotUniform,0.0,,,,,,,,,,,0.07790697674418605,0.011261634178771228,0.006069497025419146,0.07790697674418605,0.08469150174621654,0.013225235850898315,0.007172650468029397,0.08469150174621654,6.9659809733546055e-06,5.354547500610352,565996
115,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,3,GlorotUniform,0.2,,,,,,,,,,,0.08953488372093023,0.01471544513663101,0.008016495402920498,0.08953488372093023,0.08178114086146682,0.012365079678273973,0.006688155000603078,0.08178114086146682,7.007842840150345e-06,4.998032569885254,568456
116,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,3,GlorotUniform,0.5,,,,,,,,,,,0.08837209302325581,0.014351023653349235,0.0078096268253109785,0.08837209302325581,0.08207217694994179,0.012449894513116507,0.006735842229302557,0.08207217694994179,2.0892398301945177e-05,5.1873626708984375,565547
117,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,3,HeNormal,0.0,,,,,,,,,,,0.07441860465116279,0.010309070774187053,0.005538128718226068,0.07441860465116279,0.08556461001164144,0.013488469353041599,0.00732130248644429,0.08556461001164144,7.006179454714753e-06,5.226072549819946,565633
118,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,3,HeNormal,0.2,,,,,,,,,,,0.07441860465116279,0.010309070774187053,0.005538128718226068,0.07441860465116279,0.08556461001164144,0.013488469353041599,0.00732130248644429,0.08556461001164144,7.043328396109648e-06,5.243898868560791,566157
119,MLP,mfcc,100,0.001,32,sgd,1e-5,,,,,,,,,,,3,HeNormal,0.5,,,,,,,,,,,0.08953488372093023,0.01471544513663101,0.008016495402920498,0.08953488372093023,0.08178114086146682,0.012365079678273973,0.006688155000603078,0.08178114086146682,1.494773598604424e-05,5.265885353088379,564461
120,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,0,HeNormal,0.0,,,,,,,,,,,0.9279069767441861,0.9281705160699599,0.9293913856950745,0.9279069767441861,0.9726426076833528,0.9727289674521724,0.9730091477947487,0.9726426076833528,3.8673711377520894e-07,0.6448373794555664,46578
121,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,0,HeNormal,0.2,,,,,,,,,,,0.9290697674418604,0.9292564792321,0.9314407759007457,0.9290697674418604,0.9837019790454016,0.9837208816952743,0.9838424286037067,0.9837019790454016,2.777853677439135e-07,0.6353762149810791,46618
122,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,0,HeNormal,0.5,,,,,,,,,,,0.9348837209302325,0.9351323786571174,0.9363923471967398,0.9348837209302325,0.9822467986030268,0.9822511020184914,0.9823501784916858,0.9822467986030268,4.100245098735011e-07,0.6449921131134033,46842
123,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,0,RandomNormal,0.0,,,,,,,,,,,0.4116279069767442,0.3873542466522949,0.4007004993075414,0.4116279069767442,0.46216530849825377,0.43841726835718026,0.44062794446172937,0.46216530849825377,2.97468762065089e-07,0.6323633193969727,45713
124,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,0,RandomNormal,0.2,,,,,,,,,,,0.41511627906976745,0.387784730675178,0.38787478715537566,0.41511627906976745,0.4810826542491269,0.457060881164248,0.4630939991978142,0.4810826542491269,3.8618265196334483e-07,0.631065845489502,45841
125,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,0,RandomNormal,0.5,,,,,,,,,,,0.4186046511627907,0.3993084304946787,0.39084218357956013,0.4186046511627907,0.4927240977881257,0.47776899311806087,0.47461781518320756,0.4927240977881257,3.667764885481014e-07,0.6318671703338623,45783
126,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,0,RandomUniform,0.0,,,,,,,,,,,0.8069767441860465,0.8076531663119447,0.8097975862846886,0.8069767441860465,0.8713620488940629,0.8713153860714016,0.8723952445107124,0.8713620488940629,4.1196512621502546e-07,0.6312074661254883,45991
127,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,0,RandomUniform,0.2,,,,,,,,,,,0.7116279069767442,0.7091458325491633,0.7143651018311941,0.7116279069767442,0.7959837019790454,0.7945797293535022,0.7964435196751908,0.7959837019790454,3.972718882006268e-07,0.6402270793914795,45935
128,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,0,RandomUniform,0.5,,,,,,,,,,,0.8046511627906977,0.8040427062258068,0.8065597622145396,0.8046511627906977,0.8870779976717112,0.8868755784360934,0.8873874356018453,0.8870779976717112,3.243601599404978e-07,0.6350357532501221,46090
129,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,0,GlorotUniform,0.0,,,,,,,,,,,0.958139534883721,0.9581436519449557,0.9584881134193239,0.958139534883721,0.9828288707799767,0.9828887758723237,0.9830983577621344,0.9828288707799767,3.537466359692951e-07,0.6326055526733398,47188
130,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,0,GlorotUniform,0.2,,,,,,,,,,,0.9372093023255814,0.9374331317527335,0.9387210609691738,0.9372093023255814,0.9784633294528522,0.978530282405618,0.9789794357411918,0.9784633294528522,3.9228173189384994e-07,0.6366240978240967,46770
131,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,0,GlorotUniform,0.5,,,,,,,,,,,0.9302325581395349,0.9305368010776819,0.9322468155760453,0.9302325581395349,0.980791618160652,0.9808581449313382,0.9810797014917445,0.980791618160652,3.545783286870912e-07,0.6355319023132324,46757
132,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,0,HeNormal,0.0,,,,,,,,,,,0.9453488372093023,0.9455567542256945,0.9470867739765464,0.9453488372093023,0.9755529685681025,0.97563136127616,0.9759107662933174,0.9755529685681025,3.3461770345998367e-07,0.6297903060913086,46880
133,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,0,HeNormal,0.2,,,,,,,,,,,0.9348837209302325,0.9348484108196023,0.9353391681309753,0.9348837209302325,0.9781722933643772,0.9781645525357525,0.9782401530110115,0.9781722933643772,2.855478331100109e-07,0.6309847831726074,46972
134,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,0,HeNormal,0.5,,,,,,,,,,,0.9290697674418604,0.9292461685755842,0.9305320145315789,0.9290697674418604,0.9755529685681025,0.975590519602106,0.9757638862889956,0.9755529685681025,3.617863322413245e-07,0.6368329524993896,46730
135,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,1,HeNormal,0.0,,,,,,,,,,,0.18953488372093022,0.10644526320839275,0.07918001516944484,0.18953488372093022,0.18131548311990686,0.10117160846220287,0.09815354894450135,0.18131548311990686,3.742617230082667e-07,1.0258772373199463,95749
136,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,1,HeNormal,0.2,,,,,,,,,,,0.07790697674418605,0.011261634178771228,0.006069497025419146,0.07790697674418605,0.08469150174621654,0.013225235850898315,0.007172650468029397,0.08469150174621654,3.958857336709666e-07,1.0115785598754883,96736
137,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,1,HeNormal,0.5,,,,,,,,,,,0.07790697674418605,0.011261634178771228,0.006069497025419146,0.07790697674418605,0.08469150174621654,0.013225235850898315,0.007172650468029397,0.08469150174621654,4.441239113031432e-07,1.0043754577636719,95857
138,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,1,RandomNormal,0.0,,,,,,,,,,,0.22093023255813954,0.1913497606286901,0.18548847836695723,0.22093023255813954,0.24941792782305006,0.22157859433131843,0.22147996278668888,0.24941792782305006,4.019848136014717e-07,1.0130903720855713,96430
139,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,1,RandomNormal,0.2,,,,,,,,,,,0.2627906976744186,0.23439597296623513,0.2736679674801491,0.2627906976744186,0.3341094295692666,0.3082702902050958,0.33432707486023366,0.3341094295692666,3.936678864235102e-07,1.0056118965148926,96492
140,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,1,RandomNormal,0.5,,,,,,,,,,,0.2069767441860465,0.16575266849076184,0.1652043563989382,0.2069767441860465,0.20372526193247964,0.1594819389716625,0.16649671059169963,0.20372526193247964,4.4329221858534703e-07,1.027721881866455,96469
141,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,1,RandomUniform,0.0,,,,,,,,,,,0.2709302325581395,0.20993461565048174,0.30403567960250794,0.2709302325581395,0.30675203725261935,0.24002309700859958,0.33160529132151867,0.30675203725261935,3.6843987398369366e-07,0.9905233383178711,95967
142,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,1,RandomUniform,0.2,,,,,,,,,,,0.21976744186046512,0.12957259284161382,0.13354615720373622,0.21976744186046512,0.2179860302677532,0.13688814268218344,0.1527083394537743,0.2179860302677532,4.2721282604128815e-07,1.0093052387237549,96128
143,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,1,RandomUniform,0.5,,,,,,,,,,,0.33488372093023255,0.25122160216386896,0.3450946280032273,0.33488372093023255,0.3149010477299185,0.2352233162610184,0.24518478938147958,0.3149010477299185,3.8063803384470383e-07,1.2652270793914795,96100
144,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,1,GlorotUniform,0.0,,,,,,,,,,,0.07441860465116279,0.010309070774187053,0.005538128718226068,0.07441860465116279,0.08556461001164144,0.013488469353041599,0.00732130248644429,0.08556461001164144,4.6463899834211484e-07,1.1457765102386475,96362
145,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,1,GlorotUniform,0.2,,,,,,,,,,,0.10348837209302325,0.019410885387311002,0.010709843158464034,0.10348837209302325,0.07828870779976717,0.011368238811410185,0.006129121768957325,0.07828870779976717,1.1061513146688772e-06,2.8259100914001465,96165
146,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,1,GlorotUniform,0.5,,,,,,,,,,,0.08953488372093023,0.01471544513663101,0.008016495402920498,0.08953488372093023,0.08178114086146682,0.012365079678273973,0.006688155000603078,0.08178114086146682,8.935152098189953e-07,2.724909543991089,95911
147,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,1,HeNormal,0.0,,,,,,,,,,,0.17209302325581396,0.09704832112078152,0.07033876624118812,0.17209302325581396,0.13533178114086147,0.06864741862617635,0.05034771483583501,0.13533178114086147,4.1917312976925873e-07,1.6500470638275146,95951
148,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,1,HeNormal,0.2,,,,,,,,,,,0.27906976744186046,0.2092995587106429,0.31227932761951105,0.27906976744186046,0.30267753201396974,0.2254686228607382,0.35930681448473717,0.30267753201396974,4.1196512621502546e-07,1.0158870220184326,95979
149,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,1,HeNormal,0.5,,,,,,,,,,,0.3802325581395349,0.31767906750047403,0.4553980339596321,0.3802325581395349,0.36437718277066355,0.30550646544730936,0.43960801220506507,0.36437718277066355,4.09470048061637e-07,1.0145068168640137,96141
150,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,2,HeNormal,0.0,,,,,,,,,,,0.10348837209302325,0.019410885387311002,0.010709843158464034,0.10348837209302325,0.07828870779976717,0.011368238811410185,0.006129121768957325,0.07828870779976717,1.009952190310456e-06,2.7548320293426514,222817
151,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,2,HeNormal,0.2,,,,,,,,,,,0.08953488372093023,0.01471544513663101,0.008016495402920498,0.08953488372093023,0.08178114086146682,0.012365079678273973,0.006688155000603078,0.08178114086146682,1.2541648953459984e-05,2.494001626968384,222888
152,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,2,HeNormal,0.5,,,,,,,,,,,0.07790697674418605,0.011261634178771228,0.006069497025419146,0.07790697674418605,0.08469150174621654,0.013225235850898315,0.007172650468029397,0.08469150174621654,3.111889195996662e-05,2.5568959712982178,222718
153,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,2,RandomNormal,0.0,,,,,,,,,,,0.07441860465116279,0.010331433183675529,0.005551038109177644,0.07441860465116279,0.08614668218859138,0.014663281628359172,0.10507586799030796,0.08614668218859138,4.1332355765409245e-06,2.4013707637786865,220081
154,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,2,RandomNormal,0.2,,,,,,,,,,,0.07790697674418605,0.011261634178771228,0.006069497025419146,0.07790697674418605,0.08469150174621654,0.013225235850898315,0.007172650468029397,0.08469150174621654,8.859190829964572e-06,2.7685110569000244,219747
155,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,2,RandomNormal,0.5,,,,,,,,,,,0.07790697674418605,0.029859303906436378,0.0738433251000229,0.07790697674418605,0.09720605355064028,0.031155093841696686,0.09661879570250227,0.09720605355064028,3.741785537364871e-06,2.6388421058654785,219579
156,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,2,RandomUniform,0.0,,,,,,,,,,,0.07441860465116279,0.010309070774187053,0.005538128718226068,0.07441860465116279,0.08556461001164144,0.013488469353041599,0.00732130248644429,0.08556461001164144,4.243573477101881e-06,3.014491558074951,221186
157,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,2,RandomUniform,0.2,,,,,,,,,,,0.07790697674418605,0.011261634178771228,0.006069497025419146,0.07790697674418605,0.08469150174621654,0.013225235850898315,0.007172650468029397,0.08469150174621654,4.432367724041606e-06,3.0253241062164307,220683
158,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,2,RandomUniform,0.5,,,,,,,,,,,0.0872093023255814,0.015945159304914032,0.09694750521157647,0.0872093023255814,0.08265424912689173,0.012620326210772715,0.006831724898730283,0.08265424912689173,4.270187644071357e-06,2.773980140686035,220919
159,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,2,GlorotUniform,0.0,,,,,,,,,,,0.08837209302325581,0.014351023653349235,0.0078096268253109785,0.08837209302325581,0.08207217694994179,0.012449894513116507,0.006735842229302557,0.08207217694994179,1.0166057320528252e-06,2.421330213546753,223175
160,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,2,GlorotUniform,0.2,,,,,,,,,,,0.07441860465116279,0.010309070774187053,0.005538128718226068,0.07441860465116279,0.08556461001164144,0.013488469353041599,0.00732130248644429,0.08556461001164144,1.63815742315248e-06,2.426238536834717,223059
161,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,2,GlorotUniform,0.5,,,,,,,,,,,0.07441860465116279,0.010309070774187053,0.005538128718226068,0.07441860465116279,0.08556461001164144,0.013488469353041599,0.00732130248644429,0.08556461001164144,7.863654646762581e-06,1.9391908645629883,223866
162,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,2,HeNormal,0.0,,,,,,,,,,,0.07790697674418605,0.011261634178771228,0.006069497025419146,0.07790697674418605,0.08469150174621654,0.013225235850898315,0.007172650468029397,0.08469150174621654,1.408055771228879e-06,2.3990721702575684,222783
163,MLP,mfcc,100,0.001,32,adamw,1e-5,,,,,,,,,,,2,HeNormal,0.2,,,,,,,,,,,0.08953488372093023,0.01471544513663101,0.008016495402920498,0.08953488372093023,0.08178114086146682,0.012365079678273973,0.006688155000603078,0.08178114086146682,5.124890527059866e-06,2.3763439655303955,223552
